Product url,Description
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjUwMzMzMDg2NTAzMjk2OjE2ODUwMzQ4NTY6c3BfYnRmOjIwMTEwMTgxNTEwOTk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_181_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034856%26sprefix%3Dba%252Caps%252C283%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"['CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Black, Water resistant: Yes; INDUSTRY BEST BACKPACK STORAGE: 45 x 31 x 13.5 cm Dimensions, 19L Capacity, Fits upto a 16” laptop', 'FLAT OPENING TECH COMPARTMENT: 5 pockets to store your iPad, adapters and other tech accessories, Padded laptop compartment with lock strap', 'MOST FEATURE RICH BACKPACK: USB Port:1, Power bank not included, Front compartment: slip pockets, pen pockets, zippered pockets, Expandable body, Hidden magnetic passport/phone pocket, Luggage sleeve, Hidden expandable water bottle/umbrella pocket', 'MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)', 'Lining Description: Polyester; Style Name: Casual; Strap Type: Shoulder Strap; Pattern Name: Solid; Color Name: Crypto; Age Range Description: Adult']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODk2NjcyMTAxMzc1NzA0OjE2ODUwMzQ4NTc6c3BfYXRmX25leHQ6MjAxMTAxODE1MTExOTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"['CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Pink and Grey, Water resistant: Yes', 'PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop', 'MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve.', 'HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)', 'Compartment Description: Up To 16 Inches; Pattern Name: Solid; Color Name: Modern Love; Lining Description: Polyester; Closure Type: Zipper; Warranty Description: 12 Months Warranty; Age Range Description: Adult']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODk2NjcyMTAxMzc1NzA0OjE2ODUwMzQ4NTc6c3BfYXRmX25leHQ6MjAxMTY4ODIxODEwOTg6OjA6Og&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"['Closure: Zipper', 'PREMIUM MATERIAL: This stylish chest bag is made of waterproof TPU material. Comes in a shell structure with a front Rhombus design.', 'ORGANIZED DESIGN: Spaced compartment with one separate soft sleeve to hold iPad, phone, or notebook. Spacious enough to store accessories like a camera or short trip essentials. Multiple organized pockets to hold money wallet, power bank, mobile, charger, pens, cable, etc. Soft adjustable single shoulder strap to relieve the stress of shoulder. A strong sturdy handle to carry the bag with ease.', 'USB FEATURE: External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.', 'DIMENSIONS: 19 cms x 16 cms x 33 cms (LxWxH). The weight of the bag is 0.48 KG.', 'Outer Material Type: Synthetic']"
https://www.amazon.in/Lino-Perros-yellow-shoulder-WHITE/dp/B09MRY9BQ7/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-182,"['Handbag', 'ladies', 'stylish', 'shoulder bag', 'latest']"
https://www.amazon.in/ASIAN-Sling-Bag-women-Handmade/dp/B09SXRZ7FW/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-184,"['Closure: Zipper', 'COMPATIBILITY: Use this Sling Bags on all your casual occasions like Lunch Date, Shopping, Casual Outing, Parties etc. It can fit a phone, chrger, power bank, makeup, keys, pen, passport etc. A great gift for all the women.', 'SPECIFICATIONS: This Sling bag comes with a Metallic Zip Closure for its compartments. This bags has a single large compartment to fit in all your accessories. It also has a small pocket at the back for coins, tickets, bills etc. with a long adjustable shoulder strap.', 'MATERIAL: Made of India. The Bags used is 100% Jute , making it a cruelty-free and a responsible product. The inside has a water resistant lining. All products are handmade, with a running fabric and hence the exact print on the product might slightly differ from the photos.', 'STYLING: Team this Sling with your Casual or Traditional Wear for any occasion, it is surely going to enhance your look and make you stand out.; ABOUT US: ASIAN is a Proudly Indian and 100% Jute & Shoes brand. Our Laptop Bag stands for Style and Function, with an Essence of India. Couple of our bags were featured in the popular Netflix series Little Things 3. All our bags are handcrafted by expert artisans in our own manufacturing facility.', 'Purpose: - Use this Sling Bags on all your casual occasions like Lunch Date, Shopping, Casual Outing, Parties etc. It can fit a phone, chrger, power bank, makeup, keys, pen, passport etc. A great gift for all the women.', 'Strong & Sturdy: Handbags are designed with a smooth zipper closure making them ideal for storing your stuff securely. These are given double stitched stress points with strong shoulder straps which can be adjusted accordingly. A great choice for all your formal and casual parties.']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODk2NjcyMTAxMzc1NzA0OjE2ODUwMzQ4NTc6c3BfbXRmOjIwMTEwMDgyMjQxMjk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYMT7V1%2Fref%3Dsr_1_187_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"['? PREMIUM MATERIAL: Made from high quality, waterproof hard EVA material. Premium quality smooth zippers, pullers, buckles.;Special Features: Locking; Style Name: Modern', '? ORGANISED DESIGN: This backpack has one roomy spaced compartment with built in soft padded sleeve to protect laptops upto 16 inch. Separate sleeve for tablet/ Ipad. Spacious enough to hold your clothings, folders, documents etc. Also includes organised pockets to hold electronic diary, power bank, pens. mobile etc. Soft handle for better comfort. Adjustable and padded shoulder straps make it comfortable during use.', '? ANTI- THEFT DESIGN & CAPACITY: One hidden zipper pocket equips on the back to pack your money, cards, wallet. This invisible design increases the security of your belongings. Dimensions: 30 cms x 8 cms x 45 cms (LxWxH). Capacity: 11 Lit', '? USB FEATURE & TSA LOCK : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices. This backpack comes with a built-in TSA lock that gives the bag an added level of security. Helps deter thefts during travel.; ? TROLLEY STRAP : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling.; Age Range Description: Adult; Pattern Name: Solid; Theme: Sports', 'Impact-resistant design. ID pouch, Mobile phone pouch. Zipper hidden pouch, Laptop slot, and Tablet slot. USB Charging slot on the outside. Shape-retaining construction. Water-resistant fabric. Premium leather zipper pulls. Top carry handle with leather grip. Air mesh back padding. Adjustable padded shoulder straps with metallic buckle and leather accents.']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODk2NjcyMTAxMzc1NzA0OjE2ODUwMzQ4NTc6c3BfbXRmOjIwMTI0MzExMDI0ODk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_188_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"['Care Instructions: Wipe with Damp Cloth', 'Handcrafted with care and made up of premium quality robust material', 'Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage', 'Right sized with sturdy stitching; Dimension: (28.2 cm x 14.1 cm x 42.2 cm); Warranty: 750 days international warranty', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596)', 'Padded laptop compartment fits up to 14”, Back padding with Air mesh; Front access pocket for you to easily carry important small items with two bottle holders on the sides']"
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D21FV/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-193,"['MADE IN INDIA : We Made this Elegant Laptop Bag in Our own Factory located in Mumbai. We offer 1 Year Manufacturer Warranty FREE NO-TOUCH DOOR OPENER: This Door Opener Keychain can be used to avoid touching surfaces contactless. Use it on door handles, ATM keypads, elevators, retail checkout payment pads etc; Closure Type: Zipper Snap; Pattern Name: Solid; Age Range Description: Adult; Pattern Name: Solid; Age Range Description: Adult; Closure Type: Zipper Snap', 'Water Resistance Level: Water Resistant; Warranty Description: Cosmus Branded Backpack Comes With One Year Manufacturer Warranty.; Compartment Description: Up To 15 Inches; Strap Type: Adjustable Handle; Style Name: Casual Backpack', 'Special Features: Usb Port; Lining Description: Polyester; Material Type: Polyester']"
https://www.amazon.in/Fostelo-CATLIN-Womens-Handbag-Maroon/dp/B079MD5F7R/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-196,"['Material: Our premium handbags are made of faux leather. They will make a good pair for both your formal and casual outfits giving you an elite, classy look. Our bags are long-lasting and durable hence will accompany you for a long period.', 'For Everyone: No matter if you are a college student or a working professional, our bag is a perfect fit for everyone. Our stylish yet prime finish will make sure to be your shopping bag, office bag, picnic bag and whatnot. If you are looking for one shop solution then go for this bag.', 'Spacious and Roomy: Fostelo handbag looks compact but is roomy. You will have enough space to keep all your essentials. This Faux leather handbag contains 3 main pockets, 1 interior middle zipper pocket and 1 exterior back zipper pocket that can comfortably hold iPhone, iPad, wallet, cosmetics, umbrella, books, tiffin box, and so on.', 'Lightweight: Faux Leather bags are not only classy but also lightweight. Our Handbag will not be heavy on your shoulder or hand. You can carry them for a long duration without hurting yourself. That being said, they are also strong and can handle the possible amount of weight you put in.', 'Extra Add-ons: Warranty :- 1 Year Warranty On Manufacturing Defects. 100% Quality Assured. Dimensions (In Inches) :- 9"" Tall X 14"" Wide X 4"" Deep Compartments :- 3 Zip Compartments And 1 Back Zip Pocket Material :-100% PU | Colour :- Maroon']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODk2NjcyMTAxMzc1NzA0OjE2ODUwMzQ4NTc6c3BfYnRmOjIwMTEwMTgxNTEwOTk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_197_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"['CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Black, Water resistant: Yes; INDUSTRY BEST BACKPACK STORAGE: 45 x 31 x 13.5 cm Dimensions, 19L Capacity, Fits upto a 16” laptop', 'FLAT OPENING TECH COMPARTMENT: 5 pockets to store your iPad, adapters and other tech accessories, Padded laptop compartment with lock strap', 'MOST FEATURE RICH BACKPACK: USB Port:1, Power bank not included, Front compartment: slip pockets, pen pockets, zippered pockets, Expandable body, Hidden magnetic passport/phone pocket, Luggage sleeve, Hidden expandable water bottle/umbrella pocket', 'MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)', 'Lining Description: Polyester; Style Name: Casual; Strap Type: Shoulder Strap; Pattern Name: Solid; Color Name: Crypto; Age Range Description: Adult']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzMxOTUxOTg4ODAyMTM1OjE2ODUwMzQ4NTk6c3BfYXRmX25leHQ6MjAxMjQzMTEwMjQ4OTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_193_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034859%26sprefix%3Dba%252Caps%252C283%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"['Care Instructions: Wipe with Damp Cloth', 'Handcrafted with care and made up of premium quality robust material', 'Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage', 'Right sized with sturdy stitching; Dimension: (28.2 cm x 14.1 cm x 42.2 cm); Warranty: 750 days international warranty', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596)', 'Padded laptop compartment fits up to 14”, Back padding with Air mesh; Front access pocket for you to easily carry important small items with two bottle holders on the sides']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzMxOTUxOTg4ODAyMTM1OjE2ODUwMzQ4NTk6c3BfYXRmX25leHQ6MjAxMTAxODE1MTExOTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034859%26sprefix%3Dba%252Caps%252C283%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"['CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Pink and Grey, Water resistant: Yes', 'PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop', 'MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve.', 'HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)', 'Compartment Description: Up To 16 Inches; Pattern Name: Solid; Color Name: Modern Love; Lining Description: Polyester; Closure Type: Zipper; Warranty Description: 12 Months Warranty; Age Range Description: Adult']"
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0BRJRVH6D/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-196,"['Durability & Design: 45L Laptop Backpack 2 Large Compartments, 1 Easy access front Pocket with1 Mesh Side Bottle Pocket and Phone Pocket. Fabric: Light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all boys, girls, men and women.', 'FEATURES: Laptop Compartment (can carry laptops of size 15.6 & 18 inches),', 'Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.', 'FABRIC : Polyester, Closure Type: Zipper, Gender: Unisex Size: 20 inch X 14 inch X 8 inch.']"
https://www.amazon.in/Amazon-Basics-Casual-Backpack-15-6-inch/dp/B09W4WJ1CB/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-197,"['Ease off your shoulders with the AmazonBasics- Casual Backpack that helps carry laptops and other essentials comfortably', '1 large compartment for keeping a laptop', 'The compartment can also be used for carrying personal belongings, other digital devices, books, notepads, etc.', 'Easily accessible front pocket for storing smaller items like phones, business cards, etc.', 'Made from water-resistant polyester fabric', 'Comfortable cushioned shoulder straps', 'Padded compartment at the back to support laptop', 'Dimensions and Weight: 45 cm (L) X 32 cm (B) X 13 cm (H); 0.460 grams']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzMxOTUxOTg4ODAyMTM1OjE2ODUwMzQ4NTk6c3BfbXRmOjIwMTEwMDgyMjQxMjk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYMT7V1%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034859%26sprefix%3Dba%252Caps%252C283%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"['? PREMIUM MATERIAL: Made from high quality, waterproof hard EVA material. Premium quality smooth zippers, pullers, buckles.;Special Features: Locking; Style Name: Modern', '? ORGANISED DESIGN: This backpack has one roomy spaced compartment with built in soft padded sleeve to protect laptops upto 16 inch. Separate sleeve for tablet/ Ipad. Spacious enough to hold your clothings, folders, documents etc. Also includes organised pockets to hold electronic diary, power bank, pens. mobile etc. Soft handle for better comfort. Adjustable and padded shoulder straps make it comfortable during use.', '? ANTI- THEFT DESIGN & CAPACITY: One hidden zipper pocket equips on the back to pack your money, cards, wallet. This invisible design increases the security of your belongings. Dimensions: 30 cms x 8 cms x 45 cms (LxWxH). Capacity: 11 Lit', '? USB FEATURE & TSA LOCK : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices. This backpack comes with a built-in TSA lock that gives the bag an added level of security. Helps deter thefts during travel.; ? TROLLEY STRAP : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling.; Age Range Description: Adult; Pattern Name: Solid; Theme: Sports', 'Impact-resistant design. ID pouch, Mobile phone pouch. Zipper hidden pouch, Laptop slot, and Tablet slot. USB Charging slot on the outside. Shape-retaining construction. Water-resistant fabric. Premium leather zipper pulls. Top carry handle with leather grip. Air mesh back padding. Adjustable padded shoulder straps with metallic buckle and leather accents.']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzMxOTUxOTg4ODAyMTM1OjE2ODUwMzQ4NTk6c3BfYnRmOjIwMDYzNzg0NDU4Mjk4OjowOjo&url=%2Fuppercase-Backpack-1600EBP1-repellent-sustainable%2Fdp%2FB0B5N9TY9C%2Fref%3Dsr_1_213_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034859%26sprefix%3Dba%252Caps%252C283%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"['Padded laptop compartment fits up to 14 inch laptop, Front Access pocket & Back padding with Air mesh']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzMxOTUxOTg4ODAyMTM1OjE2ODUwMzQ4NTk6c3BfYnRmOjIwMTEzNzg4MTc0OTk4OjowOjo&url=%2FHEROZ-Hammer-Backpack-Resistant-Durable%2Fdp%2FB07M82M8G7%2Fref%3Dsr_1_214_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034859%26sprefix%3Dba%252Caps%252C283%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DAGHKR430JFM4U,"['Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,', 'Water Resistant; 2 compartments and 6 pockets Backpack with glossy finis; Separate laptop compartment', 'Internal compartments with organizer pockets and internal divider for organization', 'Pocket Description: Utility Pocket; Age Range Description: Adult; Style Name: Travel Backpacks; Closure Type: Zipper Snap', 'Warranty Description: 1. Year Manufacturer Warranty; Pattern Name: Solid; Compartment Description: Greater Than 17 Inches']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzcyMDA4NDIzMDA3MDk4OjE2ODUwMzQ4NjA6c3BfYXRmX25leHQ6MjAxMjQzMTEwMjQ4OTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_225_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034860%26sprefix%3Dba%252Caps%252C283%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"['Care Instructions: Wipe with Damp Cloth', 'Handcrafted with care and made up of premium quality robust material', 'Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage', 'Right sized with sturdy stitching; Dimension: (28.2 cm x 14.1 cm x 42.2 cm); Warranty: 750 days international warranty', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596)', 'Padded laptop compartment fits up to 14”, Back padding with Air mesh; Front access pocket for you to easily carry important small items with two bottle holders on the sides']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzcyMDA4NDIzMDA3MDk4OjE2ODUwMzQ4NjA6c3BfYXRmX25leHQ6MjAxMTY4ODIxODEwOTg6OjA6Og&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_226_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034860%26sprefix%3Dba%252Caps%252C283%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"['Closure: Zipper', 'PREMIUM MATERIAL: This stylish chest bag is made of waterproof TPU material. Comes in a shell structure with a front Rhombus design.', 'ORGANIZED DESIGN: Spaced compartment with one separate soft sleeve to hold iPad, phone, or notebook. Spacious enough to store accessories like a camera or short trip essentials. Multiple organized pockets to hold money wallet, power bank, mobile, charger, pens, cable, etc. Soft adjustable single shoulder strap to relieve the stress of shoulder. A strong sturdy handle to carry the bag with ease.', 'USB FEATURE: External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.', 'DIMENSIONS: 19 cms x 16 cms x 33 cms (LxWxH). The weight of the bag is 0.48 KG.', 'Outer Material Type: Synthetic']"
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1685034860&sprefix=ba%2Caps%2C283&sr=8-231,"['Outer Material: Polyester, Color: Denim Grey', 'Capacity: 24 liters; Dimensions: 46 cms x 33 cms x 16 cms (LxWxH)', 'Number of Compartments: 3', 'Bottle holder mesh; Embedded organizer', 'Style Name: Traditional Backpacks; Pocket Description: Utility Pocket; Special Features: Back Padding; Water Resistance Level: Waterproof; Closure Type: Zipper; Pattern Name: Solid', 'Three main compartments', 'One front smaller compartment']"
https://www.amazon.in/Dyazo-Laptop-Briefcase-Compatible-Ultrabook/dp/B08W68TB6K/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1685034860&sprefix=ba%2Caps%2C283&sr=8-234,"['Dyazo Briefcase Is A Compact Lightweight 17 Liters Business Bag But With Ample Space. The Top-Load Ziper On The Bag Slides Smoothly And Allow Convent Access To Your Laptops ,Notebook Tablets & Ultra Book.', 'Dyazo Office Bag With Shoulder Strap Is Equipped With Convenient Front Pocket Stores Power Supply, Pen, Mouse And Other Smart Gadgets Also Front Zipper Pocket Provide Your Personal Valuable Such As Mobile Wallet Keys Cards And Other Essential Safe & Quick Access.', 'Dyazo Laptops Bag Is Perfect Blend Of Classic Appeal And Modern Day Style Of Conveying Design For Notebooks Up To 15. 6"" One Large Padded Compartment For Laptop & 1 Zippered Pocket With Pen And Card Slot Makes It Convenient To Use', 'Excellent Protection Made With Durable Water Resistant Material Help To Carry And Protect Your Notebook & Tablets From Drop Shocks Spils & Scratch. Add Exquisite High Quality Zipper & Metal Hook & Luggage Straps Makes It A Essential Office Accessory', 'Universal COMPATIBILITY Dimensions: (L X W X H) 15.0 X 4.0 X 12.0 Inch. Compatible With All Lappy ,Lenovo , Macbook, Hp / Ultra Book , Dell Compaq Laptops, Ipad & Tablets .']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzcyMDA4NDIzMDA3MDk4OjE2ODUwMzQ4NjA6c3BfbXRmOjIwMTEwMDgyMjQxMjk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYMT7V1%2Fref%3Dsr_1_235_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034860%26sprefix%3Dba%252Caps%252C283%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"['? PREMIUM MATERIAL: Made from high quality, waterproof hard EVA material. Premium quality smooth zippers, pullers, buckles.;Special Features: Locking; Style Name: Modern', '? ORGANISED DESIGN: This backpack has one roomy spaced compartment with built in soft padded sleeve to protect laptops upto 16 inch. Separate sleeve for tablet/ Ipad. Spacious enough to hold your clothings, folders, documents etc. Also includes organised pockets to hold electronic diary, power bank, pens. mobile etc. Soft handle for better comfort. Adjustable and padded shoulder straps make it comfortable during use.', '? ANTI- THEFT DESIGN & CAPACITY: One hidden zipper pocket equips on the back to pack your money, cards, wallet. This invisible design increases the security of your belongings. Dimensions: 30 cms x 8 cms x 45 cms (LxWxH). Capacity: 11 Lit', '? USB FEATURE & TSA LOCK : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices. This backpack comes with a built-in TSA lock that gives the bag an added level of security. Helps deter thefts during travel.; ? TROLLEY STRAP : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling.; Age Range Description: Adult; Pattern Name: Solid; Theme: Sports', 'Impact-resistant design. ID pouch, Mobile phone pouch. Zipper hidden pouch, Laptop slot, and Tablet slot. USB Charging slot on the outside. Shape-retaining construction. Water-resistant fabric. Premium leather zipper pulls. Top carry handle with leather grip. Air mesh back padding. Adjustable padded shoulder straps with metallic buckle and leather accents.']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzcyMDA4NDIzMDA3MDk4OjE2ODUwMzQ4NjA6c3BfbXRmOjIwMTUxODYwODMzNDk4OjowOjo&url=%2FKenneth-Cole-Reaction-Polyester-Backpack%2Fdp%2FB07GX3PWNK%2Fref%3Dsr_1_236_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034860%26sprefix%3Dba%252Caps%252C283%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"['polyester', 'Imported', 'polyester lining', '155"" shoulder drop', '155"" high; 1125"" wide; Pockets: 7 slip, 2 zip, 4 exterior']"
