Product url,Product name,Product price,Rating,Number of reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjUwMzMzMDg2NTAzMjk2OjE2ODUwMzQ4NTY6c3BfYXRmX25leHQ6MjAxMTAwODIyNDEyOTg6OjA6Og&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYMT7V1%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034856%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,"4,990",4.4 out of 5 stars,80
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjUwMzMzMDg2NTAzMjk2OjE2ODUwMzQ4NTY6c3BfYXRmX25leHQ6MjAxMTY4ODIxODEwOTg6OjA6Og&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_162_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034856%26sprefix%3Dba%252Caps%252C283%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging,"1,999",4.4 out of 5 stars,73
https://www.amazon.in/Priority-ARC-Blue-Duffle-Luggage/dp/B08FCQ4YTG/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-163,Priority Polyester 29 Cms Travel Duffle(25637_Aqua),799,4.0 out of 5 stars,"7,835"
https://www.amazon.in/WILD-MODA-Womens-Shoulder-Turquoise/dp/B099PLT91X/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-164,"WILD MODA Women's Shoulder Bag, Set of 1",849,4.2 out of 5 stars,"3,805"
https://www.amazon.in/DZert-Fabric-Multicolour-Spiderman-Printed/dp/B07BNS3KNX/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-165,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),239,3.8 out of 5 stars,"1,446"
https://www.amazon.in/Deal-Polyester-Backpack-Computer-Resistant/dp/B08RC39B71/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-166,"The Deal Men's 15.6 Inch Polyester Casual Laptop Backpack, Travel Computer Bag Water Resistant College Work School Bag (Blue)",399,3.4 out of 5 stars,476
https://www.amazon.in/high-power-College-Backpacks-Traveling/dp/B0BKLVXZRX/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-167,high power Laptop Bag College office school bags Backpacks for Boys Girls Stylish men and women Casual Traveling Light weight (Black) 30 LTR,625,3.3 out of 5 stars,27
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Grey/dp/B09688CSCZ/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-168,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),599,3.9 out of 5 stars,"1,293"
https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2KRL8B/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-169,"POLESTAR Leader 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",599,4.1 out of 5 stars,"3,485"
https://www.amazon.in/DZert-Girls-Polyester-White-Backpack/dp/B07H1BPCGQ/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-170,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Nevy Blue,339,3.8 out of 5 stars,"2,401"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjUwMzMzMDg2NTAzMjk2OjE2ODUwMzQ4NTY6c3BfbXRmOjIwMTE3Nzk1ODc0NDk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-College%2Fdp%2FB09WVGDV1V%2Fref%3Dsr_1_171_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034856%26sprefix%3Dba%252Caps%252C283%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,499",4.3 out of 5 stars,168
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjUwMzMzMDg2NTAzMjk2OjE2ODUwMzQ4NTY6c3BfbXRmOjIwMTI0MzExMDI0ODk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_172_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034856%26sprefix%3Dba%252Caps%252C283%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.1 out of 5 stars,440
https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-173,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,339,3.8 out of 5 stars,"2,401"
https://www.amazon.in/BAG-CORNER-Travel-Clothing-Duffel/dp/B0B6VNJ3YG/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-174,BAG CORNER Travel Woman and Clothing Duffel Bag (Ten),799,4.1 out of 5 stars,22
https://www.amazon.in/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-175,motherly Stylish Babies Diaper Bags for Mothers - Economical Version (Grey and Pink),"1,784",4.6 out of 5 stars,"5,694"
https://www.amazon.in/Foldable-Travel-Shoulder-Shopping-Luggage/dp/B07VCRL9H3/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-176,"Foldable Travel Duffel Bag,Sport Totes,Shoulder Shopping Bag,Luggage Bag,2 Pack (Pink+Blue)",399,3.8 out of 5 stars,495
https://www.amazon.in/Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-177,motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue),"1,549",4.5 out of 5 stars,"2,480"
https://www.amazon.in/American-Tourister-FS0-11-001/dp/B07S13P8BW/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-178,American Tourister Spin 49 cms Teal Laptop Backpack,"1,660",4.0 out of 5 stars,"1,457"
https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-179,Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),"1,797",4.3 out of 5 stars,"3,289"
https://www.amazon.in/Aristocrat-Rookie-Duffle-Teal-Blue/dp/B09NXV58V3/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1685034856&sprefix=ba%2Caps%2C283&sr=8-180,Aristocrat Polyester Hard 60 Cms Luggage- Suitcase(Dfroo62Etbl_Teal Blue),999,4.0 out of 5 stars,562
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjUwMzMzMDg2NTAzMjk2OjE2ODUwMzQ4NTY6c3BfYnRmOjIwMTEwMTgxNTEwOTk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_181_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034856%26sprefix%3Dba%252Caps%252C283%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women","7,499",4.5 out of 5 stars,51
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjUwMzMzMDg2NTAzMjk2OjE2ODUwMzQ4NTY6c3BfYnRmOjIwMDkyNTI1OTc5Njk4OjowOjo&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_182_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034856%26sprefix%3Dba%252Caps%252C283%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",699,4.0 out of 5 stars,"4,022"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODk2NjcyMTAxMzc1NzA0OjE2ODUwMzQ4NTc6c3BfYXRmX25leHQ6MjAxMTAxODE1MTExOTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,499",4.3 out of 5 stars,168
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODk2NjcyMTAxMzc1NzA0OjE2ODUwMzQ4NTc6c3BfYXRmX25leHQ6MjAxMTY4ODIxODEwOTg6OjA6Og&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging,"1,999",4.4 out of 5 stars,73
https://www.amazon.in/Tabelito%C2%AE-Resistant-Business-Backpack-Notebook/dp/B0BSQRX838/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-179,"Tabelito® HEXA 35 L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook",599,4.9 out of 5 stars,148
https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-180,"Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",799,4.4 out of 5 stars,"2,993"
https://www.amazon.in/Amazon-Brand-Solimo-Backpack-litres/dp/B07FQMN9VN/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-181,"Amazon Brand - Solimo Rain & Dust Cover for Backpack (30 Litres, Black)",209,4.2 out of 5 stars,"8,468"
https://www.amazon.in/Lino-Perros-yellow-shoulder-WHITE/dp/B09MRY9BQ7/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-182,Lino Perros Women Shoulder Bag,978,4.2 out of 5 stars,334
https://www.amazon.in/Gear-Colorado-Navy-Laptop-Backpack/dp/B097K6SPH7/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-183,F Gear Colorado Navy Lmn yelw 39 Ltrs Laptop Backpack (3813),999,4.2 out of 5 stars,100
https://www.amazon.in/ASIAN-Sling-Bag-women-Handmade/dp/B09SXRZ7FW/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-184,ASIAN Sling Bag for Women - Handmade Bags for Females - Jute and Indian Fabric Slings - Side Bags for Mobile Phones and Wallets (Black),224,3.6 out of 5 stars,86
https://www.amazon.in/Fur-Jaden-resistant-Backpack-BM100_Brown/dp/B07P5X6NSN/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-185,FUR JADEN Vegan Leather 30L 15.6 Inch Laptop Backpack for Men Women for Office Professionals and College Students,899,4.2 out of 5 stars,"2,291"
https://www.amazon.in/TRUE-Anti-Theft-backpack-charging-Epower_B/dp/B0BYBDX8VP/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-186,"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",649,3.3 out of 5 stars,15
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODk2NjcyMTAxMzc1NzA0OjE2ODUwMzQ4NTc6c3BfbXRmOjIwMTEwMDgyMjQxMjk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYMT7V1%2Fref%3Dsr_1_187_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,"4,990",4.4 out of 5 stars,80
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODk2NjcyMTAxMzc1NzA0OjE2ODUwMzQ4NTc6c3BfbXRmOjIwMTI0MzExMDI0ODk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_188_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.1 out of 5 stars,440
https://www.amazon.in/Storite-Travel-Bag-Lightweight-Waterproof/dp/B0B24Z8KBV/ref=sr_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-189,"Storite Nylon 40 Cm Imported Travel Duffle Bag, Expandable Folding Travel Bag for Women, Lightweight Waterproof Carry Weekender Overnight Luggage Bag for Travel (Pink, 40 x 23 x 45 Cm)",998,4.1 out of 5 stars,653
https://www.amazon.in/Purple-Tree-Fatty-Handbag-Womens/dp/B09PQNK66Z/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-190,"The Purple Tree Fatty Tote Bag For Women, Women Fatty Tote Bag, Handbag, Women Handbag, Women Bag, Handbag for Women, Women's Tote, Gift For Women A",599,4.1 out of 5 stars,373
https://www.amazon.in/ASTRID-Black-Textured-Laptop-Accessory/dp/B09Z2G37YY/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-191,ASTRID Women's 17'' Black and White Textured Laptop Bag With Accessory Pouch,999,4.1 out of 5 stars,113
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D21FV/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-193,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 44cm 26 Litre Grey College Bag,"1,358",4.2 out of 5 stars,"1,390"
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0BRJRVH6D/ref=sr_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-194,Martucci Jersey 45L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,809,3.7 out of 5 stars,47
https://www.amazon.in/Wooum-Resistant-Material-Messenger-Compartment/dp/B09KV7Y3KL/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-195,Wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -,474,4.0 out of 5 stars,261
https://www.amazon.in/Fostelo-CATLIN-Womens-Handbag-Maroon/dp/B079MD5F7R/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1685034857&sprefix=ba%2Caps%2C283&sr=8-196,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Wedding Gifts For Women | Women 3 Compartments Bag | Travel Purse Hobo Bag | 5 Pockets Shoulder Bag,669,4.1 out of 5 stars,"9,303"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODk2NjcyMTAxMzc1NzA0OjE2ODUwMzQ4NTc6c3BfYnRmOjIwMTEwMTgxNTEwOTk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_197_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women","7,499",4.5 out of 5 stars,51
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODk2NjcyMTAxMzc1NzA0OjE2ODUwMzQ4NTc6c3BfYnRmOjIwMDkyNTI1OTc5Njk4OjowOjo&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_198_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",699,4.0 out of 5 stars,"4,022"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzMxOTUxOTg4ODAyMTM1OjE2ODUwMzQ4NTk6c3BfYXRmX25leHQ6MjAxMjQzMTEwMjQ4OTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_193_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034859%26sprefix%3Dba%252Caps%252C283%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.1 out of 5 stars,440
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzMxOTUxOTg4ODAyMTM1OjE2ODUwMzQ4NTk6c3BfYXRmX25leHQ6MjAxMTAxODE1MTExOTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034859%26sprefix%3Dba%252Caps%252C283%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,499",4.3 out of 5 stars,168
https://www.amazon.in/ASTRID-Black-Textured-Laptop-Accessory/dp/B09Z2G37YY/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-195,ASTRID Women's 17'' Black and White Textured Laptop Bag With Accessory Pouch,999,4.1 out of 5 stars,113
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0BRJRVH6D/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-196,Martucci Jersey 45L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,809,3.7 out of 5 stars,47
https://www.amazon.in/Amazon-Basics-Casual-Backpack-15-6-inch/dp/B09W4WJ1CB/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-197,Amazon Basics 20 ltrs Casual/Travel/College Backpack for 15.6-inch Laptop | Water Resistant Fabric,459,4.2 out of 5 stars,533
https://www.amazon.in/Fostelo-CATLIN-Womens-Handbag-Maroon/dp/B079MD5F7R/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-198,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Wedding Gifts For Women | Women 3 Compartments Bag | Travel Purse Hobo Bag | 5 Pockets Shoulder Bag,669,4.1 out of 5 stars,"9,303"
https://www.amazon.in/uppercase-Backpack-2300EBP1-repellent-sustainable/dp/B0B69M182Q/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-199,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.1 out of 5 stars,440
https://www.amazon.in/PLAYY-BAGS-Backpack-College-Students/dp/B099N8JRVJ/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-200,PLAYY BAGS Large 35 L Laptop Bag/Backpack for Men Women Boys Girls Office School College Teens & Students Navy Blue,599,3.4 out of 5 stars,123
https://www.amazon.in/DAHSHA-Multipurpose-Travel-Duffel-13X7x11-inch/dp/B07GCLJTZF/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-201,DAHSHA Stylish Nylon Sling Cross Body Travel Bag for Business Office Messenger One Side Shoulder Carry Handbag Bag For Men & Women (35X18x25 CM-grey),694,3.9 out of 5 stars,392
https://www.amazon.in/Urban-Tribe-Laptop-Backpack-Havana/dp/B01LXNNFDF/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-202,"URBAN TRIBE Havana Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",858,3.9 out of 5 stars,754
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzMxOTUxOTg4ODAyMTM1OjE2ODUwMzQ4NTk6c3BfbXRmOjIwMTE2ODgyMTgxMDk4OjowOjo&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_203_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034859%26sprefix%3Dba%252Caps%252C283%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging,"1,999",4.4 out of 5 stars,73
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzMxOTUxOTg4ODAyMTM1OjE2ODUwMzQ4NTk6c3BfbXRmOjIwMTEwMDgyMjQxMjk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYMT7V1%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685034859%26sprefix%3Dba%252Caps%252C283%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,"4,990",4.4 out of 5 stars,80
https://www.amazon.in/Priority-ARC-Blue-Duffle-Luggage/dp/B08FCQ4YTG/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-205,Priority Polyester 29 Cms Travel Duffle(25637_Aqua),799,4.0 out of 5 stars,"7,835"
https://www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZZ57FT/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-206,"Luv Lap LuvLap Baby Breast Milk Storage Bags (Pack of 25), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",319,4.4 out of 5 stars,640
https://www.amazon.in/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-207,AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,699,4.2 out of 5 stars,533
https://www.amazon.in/POLICE-Stylish-Premium-Quality-Backpack/dp/B084Q4N84P/ref=sr_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1685034859&sprefix=ba%2Caps%2C283&sr=8-208,POLICE Walt Laptop Backpack Business Office College Travel Bags for Men Fits Up to 15 inch Laptop Notebook - Black,"1,689",4.1 out of 5 stars,647
